No,Kode_Kecamatan,Kode_Kelurahan,Luas Bumi SPPT,Luas Bangunan SPPT,NJOP_BUMI,PPB yang harus dibayar,SPPT yang dibayar,Denda SPPT,Tanggal Jatuh Tempo,Daerah
1542,330,6,152.0,35.0,20000.0,10715.0,2928305.0,604253.0,20/12/2019 ,CIPATAT
1543,330,6,597.0,0.0,20000.0,11940.0,3203940.0,0.0,20/12/2019 ,CIPATAT
1544,330,6,263.0,0.0,20000.0,10000.0,866658.0,281078.0,20/12/2019 ,CIPATAT
1545,330,6,120.0,0.0,20000.0,10000.0,32527.0,10549.0,20/12/2019 ,CIPATAT
1546,330,6,230.0,0.0,20000.0,10000.0,43041.0,13959.0,20/12/2019 ,CIPATAT
1547,330,6,400.0,0.0,20000.0,10000.0,48875.0,15851.0,20/12/2019 ,CIPATAT
1548,330,6,120.0,0.0,20000.0,10000.0,48875.0,15851.0,20/12/2019 ,CIPATAT
1549,330,6,120.0,0.0,48000.0,10000.0,48875.0,15851.0,20/12/2019 ,CIPATAT
1550,330,6,120.0,0.0,48000.0,10000.0,39995.0,12971.0,20/12/2019 ,CIPATAT
1551,330,6,100.0,35.0,48000.0,28680.0,39995.0,12971.0,20/12/2019 ,CIPATAT
1552,330,6,263.0,0.0,20000.0,10000.0,50509.0,16381.0,20/12/2019 ,CIPATAT
1553,330,6,263.0,0.0,20000.0,10000.0,50509.0,16381.0,20/12/2019 ,CIPATAT
1554,330,6,263.0,0.0,20000.0,10000.0,50509.0,16381.0,20/12/2019 ,CIPATAT
1555,330,6,117.0,35.0,48000.0,29496.0,55560.0,18019.0,20/12/2019 ,CIPATAT
1556,330,6,100.0,48.0,48000.0,41264.0,62965.0,20421.0,20/12/2019 ,CIPATAT
1557,330,6,90.0,30.0,20000.0,20840.0,76977.0,24965.0,20/12/2019 ,CIPATAT
1558,330,6,90.0,0.0,20000.0,10000.0,76977.0,24965.0,20/12/2019 ,CIPATAT
1559,330,6,167.0,30.0,48000.0,27056.0,93325.0,30267.0,20/12/2019 ,CIPATAT
1560,330,6,167.0,35.0,48000.0,31896.0,93325.0,30267.0,20/12/2019 ,CIPATAT
1561,330,6,167.0,35.0,48000.0,31896.0,87405.0,28347.0,20/12/2019 ,CIPATAT
1562,330,6,500.0,0.0,20000.0,10000.0,87405.0,28347.0,20/12/2019 ,CIPATAT
1563,330,6,140.0,60.0,20000.0,50880.0,131779.0,42739.0,20/12/2019 ,CIPATAT
1564,330,6,160.0,35.0,20000.0,10875.0,131779.0,42739.0,20/12/2019 ,CIPATAT
1565,330,6,249.0,48.0,48000.0,48416.0,112190.0,23150.0,20/12/2019 ,CIPATAT
1566,330,6,1200.0,0.0,48000.0,57600.0,142058.0,0.0,20/12/2019 ,CIPATAT
1567,330,6,372.0,48.0,48000.0,47360.0,52954.0,0.0,20/12/2019 ,CIPATAT
1568,330,6,67.0,36.0,20000.0,10000.0,71666.0,0.0,20/12/2019 ,CIPATAT
1569,330,6,249.0,56.0,20000.0,49188.0,30072.0,0.0,20/12/2019 ,CIPATAT
1570,330,6,110.0,35.0,20000.0,26080.0,60144.0,0.0,20/12/2019 ,CIPATAT
1571,330,6,160.0,40.0,20000.0,31920.0,77865.0,0.0,20/12/2019 ,CIPATAT
1572,330,6,243.0,54.0,48000.0,26041.0,60866.0,0.0,20/12/2019 ,CIPATAT
1573,330,6,397.0,0.0,48000.0,19056.0,299375.0,0.0,20/12/2019 ,CIPATAT
1574,330,6,91.0,35.0,48000.0,10839.0,96570.0,0.0,20/12/2019 ,CIPATAT
1575,330,6,100.0,48.0,48000.0,41264.0,165830.0,0.0,20/12/2019 ,CIPATAT
1576,340,8,728.0,0.0,27000.0,17690.0,464282.0,0.0,20/12/2019 ,CIPEUNDEUY
1577,340,8,728.0,0.0,27000.0,17690.0,74054.0,0.0,20/12/2019 ,CIPEUNDEUY
1578,340,8,728.0,0.0,27000.0,17690.0,282770.0,0.0,20/12/2019 ,CIPEUNDEUY
1579,340,8,1456.0,0.0,27000.0,35381.0,159489.0,0.0,20/12/2019 ,CIPEUNDEUY
1580,340,8,728.0,0.0,27000.0,17690.0,201920.0,0.0,20/12/2019 ,CIPEUNDEUY
1581,340,8,400.0,0.0,27000.0,10800.0,40000.0,0.0,20/12/2019 ,CIPEUNDEUY
1582,340,8,100.0,0.0,27000.0,10000.0,21600.0,0.0,20/12/2019 ,CIPEUNDEUY
1583,340,8,1000.0,0.0,27000.0,27000.0,21800.0,0.0,20/12/2019 ,CIPEUNDEUY
1584,340,8,600.0,0.0,27000.0,16200.0,17440.0,0.0,20/12/2019 ,CIPEUNDEUY
1585,340,8,600.0,0.0,27000.0,14580.0,93400.0,0.0,20/12/2019 ,CIPEUNDEUY
1586,340,8,200.0,0.0,27000.0,10000.0,22540.0,0.0,20/12/2019 ,CIPEUNDEUY
1587,340,8,400.0,0.0,27000.0,10000.0,16000.0,0.0,20/12/2019 ,CIPEUNDEUY
1588,340,8,2000.0,0.0,36000.0,72000.0,28800.0,0.0,20/12/2019 ,CIPEUNDEUY
1589,340,8,162.0,0.0,36000.0,10000.0,43200.0,0.0,20/12/2019 ,CIPEUNDEUY
1590,340,8,162.0,40.0,36000.0,28752.0,39906.0,0.0,20/12/2019 ,CIPEUNDEUY
1591,340,8,162.0,48.0,36000.0,35336.0,10000.0,0.0,20/12/2019 ,CIPEUNDEUY
1592,340,8,488.0,0.0,36000.0,17568.0,41810.0,0.0,20/12/2019 ,CIPEUNDEUY
1593,340,8,746.0,0.0,36000.0,24170.0,171968.0,0.0,20/12/2019 ,CIPEUNDEUY
1594,340,8,202.0,0.0,36000.0,10000.0,57600.0,0.0,20/12/2019 ,CIPEUNDEUY
1595,340,8,203.0,35.0,36000.0,26113.0,43920.0,0.0,20/12/2019 ,CIPEUNDEUY
1596,340,8,202.0,0.0,36000.0,10000.0,2991600.0,0.0,20/12/2019 ,CIPEUNDEUY
1597,340,8,203.0,50.0,36000.0,38458.0,50400.0,0.0,20/12/2019 ,CIPEUNDEUY
1598,340,8,200.0,0.0,36000.0,10000.0,50400.0,0.0,20/12/2019 ,CIPEUNDEUY
1599,340,8,200.0,0.0,36000.0,10000.0,32400.0,0.0,20/12/2019 ,CIPEUNDEUY
1600,340,8,200.0,0.0,36000.0,10000.0,4986000.0,0.0,20/12/2019 ,CIPEUNDEUY
1601,340,8,200.0,0.0,36000.0,10000.0,28800.0,0.0,20/12/2019 ,CIPEUNDEUY
1602,340,8,100.0,0.0,36000.0,10000.0,57600.0,0.0,20/12/2019 ,CIPEUNDEUY
1603,340,8,300.0,0.0,36000.0,10000.0,18000.0,0.0,20/12/2019 ,CIPEUNDEUY
1604,340,8,245.0,60.0,27000.0,45995.0,5469100.0,0.0,20/12/2019 ,CIPEUNDEUY
1605,340,8,345.0,70.0,27000.0,67075.0,27360.0,0.0,20/12/2019 ,CIPEUNDEUY
1606,340,8,143.0,0.0,27000.0,10000.0,18000.0,0.0,20/12/2019 ,CIPEUNDEUY
1607,340,8,800.0,0.0,27000.0,21600.0,164278.0,0.0,20/12/2019 ,CIPEUNDEUY
1608,340,8,594.0,0.0,36000.0,21384.0,79605.0,0.0,20/12/2019 ,CIPEUNDEUY
1609,340,8,1050.0,75.0,27000.0,90855.0,28800.0,0.0,20/12/2019 ,CIPEUNDEUY
1610,340,8,551.0,56.0,36000.0,50332.0,7754377.0,0.0,20/12/2019 ,CIPEUNDEUY
1611,340,8,551.0,0.0,36000.0,10000.0,50400.0,0.0,20/12/2019 ,CIPEUNDEUY
1612,340,8,200.0,0.0,36000.0,10000.0,165552.0,0.0,20/12/2019 ,CIPEUNDEUY
1613,340,8,493.0,0.0,36000.0,15973.0,118800.0,0.0,20/12/2019 ,CIPEUNDEUY
1614,340,8,200.0,0.0,36000.0,10000.0,113300.0,0.0,20/12/2019 ,CIPEUNDEUY
1615,340,8,339.0,0.0,48000.0,16272.0,126180.0,0.0,20/12/2019 ,CIPEUNDEUY
1616,340,8,400.0,0.0,48000.0,19200.0,14400.0,0.0,20/12/2019 ,CIPEUNDEUY
1617,340,8,220.0,0.0,36000.0,10000.0,2160800.0,0.0,20/12/2019 ,CIPEUNDEUY
1618,340,8,220.0,0.0,36000.0,10000.0,27312.0,0.0,20/12/2019 ,CIPEUNDEUY
1619,340,8,220.0,48.0,36000.0,37424.0,5327870.0,0.0,20/12/2019 ,CIPEUNDEUY
1620,340,8,1324.0,0.0,36000.0,33898.0,14400.0,0.0,20/12/2019 ,CIPEUNDEUY
1621,340,8,200.0,0.0,36000.0,10000.0,28800.0,0.0,20/12/2019 ,CIPEUNDEUY
1622,340,8,400.0,35.0,36000.0,33205.0,28800.0,0.0,20/12/2019 ,CIPEUNDEUY
1623,340,8,242.0,0.0,36000.0,10000.0,14400.0,0.0,20/12/2019 ,CIPEUNDEUY
1624,340,8,242.0,65.0,36000.0,52207.0,38400.0,0.0,20/12/2019 ,CIPEUNDEUY
1625,340,8,242.0,0.0,36000.0,10000.0,14400.0,0.0,20/12/2019 ,CIPEUNDEUY
1626,340,8,300.0,45.0,36000.0,37835.0,14400.0,0.0,20/12/2019 ,CIPEUNDEUY
1627,340,8,200.0,0.0,36000.0,10000.0,25200.0,0.0,20/12/2019 ,CIPEUNDEUY
1628,340,8,200.0,0.0,36000.0,10000.0,79200.0,0.0,20/12/2019 ,CIPEUNDEUY
1629,340,8,300.0,45.0,36000.0,34051.0,151200.0,0.0,20/12/2019 ,CIPEUNDEUY
1630,340,8,400.0,0.0,36000.0,14400.0,166100.0,0.0,20/12/2019 ,CIPEUNDEUY
1631,171,4,21.0,21.0,160000.0,31853.0,21600.0,0.0,30/11/2020 ,CIHAMPELAS
1632,320,2,2500.0,0.0,285000.0,641250.0,32000.0,0.0,20/12/2019 ,PADALARANG
1633,760,5,344.0,0.0,8145000.0,5603760.0,25225.0,0.0,30/09/2019 ,PARONGPONG
1634,760,5,173.0,130.0,8145000.0,3370170.0,57600.0,0.0,30/09/2019 ,PARONGPONG
1635,350,8,964.0,0.0,27000.0,26028.0,30900.0,0.0,20/12/2019 ,CIKALONG WETAN
1636,340,7,610.0,0.0,36000.0,21960.0,22889.0,7423.0,20/12/2019 ,CIPEUNDEUY
1637,340,7,610.0,0.0,36000.0,21960.0,29132.0,9448.0,20/12/2019 ,CIPEUNDEUY
1638,340,7,2027.0,0.0,48000.0,97296.0,29132.0,9448.0,20/12/2019 ,CIPEUNDEUY
1639,340,7,2500.0,0.0,48000.0,108000.0,29132.0,9448.0,20/12/2019 ,CIPEUNDEUY
1640,340,7,3850.0,0.0,48000.0,184800.0,29132.0,9448.0,20/12/2019 ,CIPEUNDEUY
1641,340,7,3500.0,0.0,48000.0,168000.0,10360.0,3360.0,20/12/2019 ,CIPEUNDEUY
1642,340,7,900.0,0.0,48000.0,43200.0,10360.0,3360.0,20/12/2019 ,CIPEUNDEUY
1643,340,7,1000.0,0.0,48000.0,48000.0,10360.0,3360.0,20/12/2019 ,CIPEUNDEUY
1644,340,7,2200.0,0.0,48000.0,105600.0,10360.0,3360.0,20/12/2019 ,CIPEUNDEUY
1645,340,7,9635.0,0.0,48000.0,462480.0,10360.0,3360.0,20/12/2019 ,CIPEUNDEUY
1646,340,11,1000.0,0.0,10000.0,10000.0,11396.0,3696.0,30/09/2019 ,CIPEUNDEUY
1647,340,11,800.0,0.0,10000.0,10000.0,14504.0,4704.0,30/09/2019 ,CIPEUNDEUY
1648,330,8,1600.0,0.0,10000.0,16000.0,14504.0,4704.0,20/12/2019 ,CIPATAT
1649,340,8,148.0,0.0,36000.0,10000.0,14504.0,4704.0,20/12/2019 ,CIPEUNDEUY
1650,340,8,400.0,0.0,36000.0,14400.0,14504.0,4704.0,20/12/2019 ,CIPEUNDEUY
1651,340,8,815.0,0.0,36000.0,29340.0,14504.0,4704.0,20/12/2019 ,CIPEUNDEUY
1652,340,8,407.0,0.0,36000.0,14652.0,14504.0,4704.0,20/12/2019 ,CIPEUNDEUY
1653,340,8,407.0,0.0,36000.0,14652.0,27972.0,9072.0,20/12/2019 ,CIPEUNDEUY
1654,340,8,407.0,0.0,36000.0,10000.0,27972.0,9072.0,20/12/2019 ,CIPEUNDEUY
1655,340,8,910.0,0.0,36000.0,22760.0,25704.0,6804.0,20/12/2019 ,CIPEUNDEUY
1656,340,8,400.0,0.0,36000.0,14400.0,21168.0,2268.0,20/12/2019 ,CIPEUNDEUY
1657,340,8,596.0,0.0,36000.0,21456.0,119880.0,38880.0,20/12/2019 ,CIPEUNDEUY
1658,340,8,225.0,0.0,36000.0,10000.0,167832.0,54432.0,20/12/2019 ,CIPEUNDEUY
1659,340,8,275.0,0.0,36000.0,10000.0,244944.0,26244.0,20/12/2019 ,CIPEUNDEUY
1660,340,8,618.0,0.0,36000.0,22248.0,119880.0,38880.0,20/12/2019 ,CIPEUNDEUY
1661,340,8,313.0,0.0,36000.0,11268.0,119880.0,38880.0,20/12/2019 ,CIPEUNDEUY
1662,340,8,400.0,24.0,36000.0,24152.0,119880.0,38880.0,20/12/2019 ,CIPEUNDEUY
1663,340,8,200.0,0.0,36000.0,10000.0,119880.0,38880.0,20/12/2019 ,CIPEUNDEUY
1664,340,8,600.0,0.0,36000.0,21600.0,119880.0,38880.0,20/12/2019 ,CIPEUNDEUY
1665,340,8,400.0,0.0,36000.0,14400.0,137862.0,44712.0,20/12/2019 ,CIPEUNDEUY
1666,340,6,150.0,0.0,27000.0,10000.0,167832.0,54432.0,30/09/2019 ,CIPEUNDEUY
1667,330,5,1331.0,0.0,20000.0,26620.0,167832.0,54432.0,30/09/2019 ,CIPATAT
1668,330,4,3500.0,0.0,27000.0,94500.0,167832.0,54432.0,20/12/2019 ,CIPATAT
1669,171,2,112.0,70.0,36000.0,110108.0,40140.0,4300.0,20/12/2019 ,CIHAMPELAS
1670,340,6,162.0,0.0,36000.0,10000.0,48742.0,12902.0,30/09/2019 ,CIPEUNDEUY
1671,340,6,166.0,24.0,36000.0,29124.0,8880.0,2880.0,20/12/2019 ,CIPEUNDEUY
1672,170,5,482.0,35.0,64000.0,44688.0,8880.0,2880.0,20/12/2019 ,CILILIN
1673,170,5,140.0,35.0,64000.0,27765.0,8880.0,2880.0,20/12/2019 ,CILILIN
1674,340,1,490.0,49.0,20000.0,89617.0,8880.0,2880.0,20/12/2019 ,CIPEUNDEUY
1675,340,1,800.0,35.0,20000.0,31324.0,8880.0,2880.0,20/12/2019 ,CIPEUNDEUY
1676,170,5,146.0,20.0,48000.0,12121.0,8880.0,2880.0,20/12/2019 ,CILILIN
1677,170,5,165.0,30.0,48000.0,22610.0,104285.0,11173.0,20/12/2019 ,CILILIN
1678,170,5,143.0,0.0,48000.0,10000.0,35481.0,3801.0,20/12/2019 ,CILILIN
1679,170,5,150.0,40.0,48000.0,30120.0,70980.0,23020.0,20/12/2019 ,CILILIN
1680,170,5,100.0,35.0,64000.0,22684.0,93132.0,24652.0,20/12/2019 ,CILILIN
1681,170,5,430.0,20.0,82000.0,41720.0,76697.0,8217.0,20/12/2019 ,CILILIN
1682,170,5,118.0,20.0,82000.0,16136.0,892528.0,95628.0,20/12/2019 ,CILILIN
1683,170,5,210.0,0.0,128000.0,24192.0,104160.0,11160.0,20/12/2019 ,CILILIN
1684,170,5,120.0,20.0,82000.0,14670.0,99164.0,10624.0,20/12/2019 ,CILILIN
1685,170,5,100.0,20.0,82000.0,14660.0,41552.0,4452.0,20/12/2019 ,CILILIN
1686,170,5,100.0,0.0,82000.0,10000.0,31718.0,3398.0,20/12/2019 ,CILILIN
1687,170,5,288.0,35.0,82000.0,42421.0,479808.0,51408.0,20/12/2019 ,CILILIN
1688,170,5,150.0,0.0,82000.0,12300.0,34513.0,3697.0,20/12/2019 ,CILILIN
1689,170,5,968.0,30.0,64000.0,76642.0,424972.0,45532.0,20/12/2019 ,CILILIN
1690,170,5,300.0,35.0,64000.0,38005.0,13009.0,1393.0,20/12/2019 ,CILILIN
1691,170,5,150.0,35.0,64000.0,25564.0,36449.0,3905.0,20/12/2019 ,CILILIN
1692,170,5,200.0,35.0,64000.0,28444.0,34338.0,3679.0,20/12/2019 ,CILILIN
1693,170,5,155.0,35.0,64000.0,25852.0,10752.0,1152.0,20/12/2019 ,CILILIN
1694,170,5,97.0,0.0,64000.0,10000.0,19712.0,2112.0,20/12/2019 ,CILILIN
1695,170,5,175.0,35.0,64000.0,30005.0,95412.0,30944.0,20/12/2019 ,CILILIN
1696,340,2,175.0,0.0,20000.0,10000.0,95412.0,30944.0,20/12/2019 ,CIPEUNDEUY
1697,330,1,91.0,0.0,36000.0,10000.0,87676.0,23208.0,30/09/2019 ,CIPATAT
1698,200,4,1780.0,40.0,14000.0,43056.0,72204.0,7736.0,20/12/2019 ,CIPONGKOR
1699,330,1,42.0,30.0,36000.0,41852.0,93263.0,30247.0,20/12/2019 ,CIPATAT
1700,340,4,520.0,35.0,48000.0,48840.0,58976.0,19127.0,20/12/2019 ,CIPEUNDEUY
1701,290,11,495.0,0.0,200000.0,99000.0,105139.0,34099.0,20/12/2019 ,LEMBANG
1702,290,11,196.0,0.0,103000.0,18169.0,140185.0,45465.0,20/12/2019 ,LEMBANG
1703,340,4,1526.0,0.0,36000.0,49442.0,140185.0,45465.0,20/12/2019 ,CIPEUNDEUY
1704,340,4,1600.0,0.0,36000.0,51840.0,140185.0,45465.0,20/12/2019 ,CIPEUNDEUY
1705,340,4,400.0,0.0,36000.0,12960.0,34987.0,11347.0,20/12/2019 ,CIPEUNDEUY
1706,340,4,800.0,0.0,36000.0,25920.0,146960.0,0.0,20/12/2019 ,CIPEUNDEUY
1707,290,11,49.0,49.0,103000.0,69331.0,14517.0,4708.0,20/12/2019 ,LEMBANG
1708,170,11,100.0,0.0,36000.0,10000.0,14517.0,4708.0,20/12/2019 ,CILILIN
1709,170,11,630.0,0.0,27000.0,15309.0,14518.0,4708.0,20/12/2019 ,CILILIN
1710,170,11,214.0,0.0,27000.0,10000.0,14518.0,4708.0,20/12/2019 ,CILILIN
1711,170,11,201.0,0.0,27000.0,10000.0,5714.0,1853.0,20/12/2019 ,CILILIN
1712,170,11,1014.0,0.0,27000.0,27378.0,7083.0,2297.0,20/12/2019 ,CILILIN
1713,170,11,1014.0,0.0,27000.0,24640.0,7083.0,2297.0,20/12/2019 ,CILILIN
1714,170,11,1014.0,0.0,27000.0,24640.0,7802.0,2530.0,20/12/2019 ,CILILIN
1715,170,11,1014.0,0.0,27000.0,27378.0,21578.0,6998.0,20/12/2019 ,CILILIN
1716,170,11,1363.0,0.0,27000.0,33121.0,26624.0,0.0,20/12/2019 ,CILILIN
1717,170,11,1344.0,0.0,27000.0,32659.0,14814.0,4804.0,20/12/2019 ,CILILIN
1718,170,11,1404.0,0.0,27000.0,34117.0,14814.0,4804.0,20/12/2019 ,CILILIN
1719,170,11,1470.0,0.0,27000.0,39690.0,14814.0,4804.0,20/12/2019 ,CILILIN
1720,170,11,1490.0,0.0,27000.0,36207.0,14814.0,4804.0,20/12/2019 ,CILILIN
1721,170,11,350.0,30.0,27000.0,24140.0,14814.0,4804.0,20/12/2019 ,CILILIN
1722,340,12,650.0,0.0,27000.0,15795.0,9375.0,3040.0,30/09/2020 ,CIPEUNDEUY
1723,310,7,50.0,40.0,160000.0,71320.0,11620.0,3768.0,30/09/2020 ,NGAMPRAH
1724,310,4,168.0,0.0,128000.0,19354.0,11620.0,3768.0,20/12/2019 ,NGAMPRAH
1725,300,15,18640.0,0.0,48000.0,894720.0,18357.0,5953.0,30/11/2020 ,CISARUA
1726,340,4,400.0,48.0,36000.0,69451.0,26225.0,8505.0,20/12/2019 ,CIPEUNDEUY
1727,340,4,400.0,0.0,20000.0,10000.0,36720.0,0.0,20/12/2019 ,CIPEUNDEUY
1728,340,4,1566.0,0.0,20000.0,28188.0,30569.0,9914.0,20/12/2019 ,CIPEUNDEUY
1729,340,9,472.0,35.0,27000.0,28394.0,30569.0,9914.0,20/12/2019 ,CIPEUNDEUY
1730,340,9,400.0,0.0,27000.0,10800.0,22644.0,7344.0,20/12/2019 ,CIPEUNDEUY
1731,340,9,686.0,0.0,27000.0,18522.0,22644.0,7344.0,20/12/2019 ,CIPEUNDEUY
1732,340,9,146.0,0.0,14000.0,10000.0,22644.0,7344.0,20/12/2019 ,CIPEUNDEUY
1733,191,2,169.0,0.0,27000.0,10000.0,22644.0,7344.0,20/12/2019 ,RONGGA
1734,290,2,168.0,35.0,243000.0,83884.0,22644.0,7344.0,20/12/2019 ,LEMBANG
1735,290,2,3011.0,0.0,464000.0,2794208.0,10034.0,3254.0,20/12/2019 ,LEMBANG
1736,340,2,1600.0,0.0,14000.0,22400.0,10034.0,3254.0,20/12/2019 ,CIPEUNDEUY
1737,290,2,1746.0,0.0,243000.0,424278.0,8095.0,2625.0,20/12/2019 ,LEMBANG
1738,170,5,96.0,35.0,128000.0,31093.0,2960.0,960.0,20/12/2019 ,CILILIN
1739,170,5,96.0,45.0,128000.0,39323.0,2960.0,960.0,20/12/2019 ,CILILIN
1740,170,5,96.0,45.0,128000.0,39323.0,2960.0,960.0,20/12/2019 ,CILILIN
1741,170,5,77.0,0.0,128000.0,10000.0,2644.0,857.0,20/12/2019 ,CILILIN
1742,170,5,378.0,54.0,128000.0,82826.0,8317.0,2697.0,20/12/2019 ,CILILIN
1743,310,3,840.0,0.0,394000.0,330960.0,10309.0,3343.0,30/11/2020 ,NGAMPRAH
1744,310,3,67.0,67.0,394000.0,87118.0,10309.0,3343.0,20/12/2019 ,NGAMPRAH
1745,310,3,70.0,0.0,394000.0,27580.0,16285.0,5281.0,31/12/2020 ,NGAMPRAH
1746,290,14,1440.0,0.0,243000.0,349920.0,23265.0,7545.0,20/12/2019 ,LEMBANG
1747,170,11,500.0,0.0,27000.0,12150.0,23265.0,7545.0,20/12/2019 ,CILILIN
1748,170,11,1000.0,0.0,27000.0,24300.0,23265.0,7545.0,20/12/2019 ,CILILIN
1749,330,8,300.0,24.0,10000.0,14609.0,23265.0,7545.0,20/12/2019 ,CIPATAT
1750,330,8,600.0,0.0,10000.0,10000.0,30984.0,9762.0,20/12/2019 ,CIPATAT
1751,180,5,400.0,0.0,27000.0,10800.0,37728.0,0.0,30/09/2019 ,SINDANGKERTA
1752,180,5,3250.0,0.0,27000.0,87750.0,50278.0,0.0,30/09/2019 ,SINDANGKERTA
1753,170,5,100.0,0.0,64000.0,10000.0,48600.0,0.0,20/12/2019 ,CILILIN
1754,350,2,3590.0,0.0,64000.0,206784.0,40824.0,0.0,20/12/2019 ,CIKALONG WETAN
1755,330,8,1779.0,0.0,20000.0,35580.0,61236.0,0.0,30/09/2019 ,CIPATAT
1756,170,5,300.0,0.0,64000.0,17280.0,27216.0,0.0,20/12/2019 ,CILILIN
1757,170,5,120.0,35.0,82000.0,25780.0,48632.0,0.0,20/12/2019 ,CILILIN
1758,170,5,100.0,0.0,82000.0,10000.0,51030.0,0.0,20/12/2019 ,CILILIN
1759,170,5,100.0,0.0,82000.0,10000.0,102060.0,0.0,20/12/2019 ,CILILIN
1760,170,5,100.0,0.0,82000.0,10000.0,76788.0,0.0,20/12/2019 ,CILILIN
1761,170,5,100.0,0.0,82000.0,10000.0,13608.0,0.0,20/12/2019 ,CILILIN
1762,170,5,100.0,0.0,82000.0,10000.0,10000.0,0.0,20/12/2019 ,CILILIN
1763,170,5,100.0,0.0,82000.0,10000.0,88695.0,0.0,20/12/2019 ,CILILIN
1764,170,5,521.0,45.0,82000.0,62781.0,34835.0,0.0,20/12/2019 ,CILILIN
1765,170,5,55.0,35.0,48000.0,21445.0,53760.0,0.0,20/12/2019 ,CILILIN
1766,170,5,810.0,48.0,48000.0,68384.0,199500.0,0.0,20/12/2019 ,CILILIN
1767,170,5,335.0,24.0,48000.0,23249.0,32490.0,0.0,20/12/2019 ,CILILIN
1768,170,5,66.0,0.0,82000.0,10000.0,27930.0,0.0,20/12/2019 ,CILILIN
1769,170,5,100.0,0.0,48000.0,10000.0,49875.0,0.0,20/12/2019 ,CILILIN
1770,170,5,250.0,35.0,48000.0,27724.0,59850.0,0.0,20/12/2019 ,CILILIN
1771,170,5,723.0,24.0,48000.0,44456.0,10000.0,0.0,20/12/2019 ,CILILIN
1772,170,5,120.0,35.0,48000.0,22108.0,216432.0,0.0,20/12/2019 ,CILILIN
1773,170,5,40.0,0.0,48000.0,10000.0,10000.0,0.0,20/12/2019 ,CILILIN
1774,170,5,350.0,48.0,48000.0,41674.0,10000.0,0.0,20/12/2019 ,CILILIN
1775,170,5,320.0,35.0,48000.0,30748.0,29835.0,0.0,20/12/2019 ,CILILIN
1776,170,5,88.0,0.0,48000.0,10000.0,10000.0,0.0,20/12/2019 ,CILILIN
1777,170,5,460.0,0.0,48000.0,19872.0,26880.0,0.0,20/12/2019 ,CILILIN
1778,320,8,141.0,0.0,200000.0,25380.0,24000.0,0.0,20/12/2019 ,PADALARANG
1779,170,5,280.0,45.0,48000.0,71660.0,68544.0,0.0,20/12/2019 ,CILILIN
1780,170,5,110.0,0.0,48000.0,10000.0,43472.0,0.0,20/12/2019 ,CILILIN
1781,170,5,175.0,0.0,48000.0,10000.0,10000.0,0.0,20/12/2019 ,CILILIN
1782,170,5,175.0,35.0,48000.0,27205.0,10000.0,0.0,30/09/2019 ,CILILIN
1783,170,5,175.0,0.0,48000.0,10000.0,66140.0,0.0,30/09/2019 ,CILILIN
1784,170,5,250.0,0.0,48000.0,10800.0,57636.0,0.0,20/12/2019 ,CILILIN
1785,170,5,100.0,35.0,82000.0,27005.0,72740.0,0.0,20/12/2019 ,CILILIN
1786,170,5,150.0,0.0,82000.0,11070.0,20780.0,0.0,20/12/2019 ,CILILIN
1787,170,5,275.0,0.0,48000.0,13200.0,68000.0,0.0,30/09/2019 ,CILILIN
1788,170,5,200.0,35.0,48000.0,28405.0,41480.0,7480.0,20/12/2019 ,CILILIN
1789,170,5,72.0,35.0,48000.0,22261.0,37548.0,0.0,20/12/2019 ,CILILIN
1790,170,5,100.0,0.0,48000.0,10000.0,32721.0,0.0,20/12/2019 ,CILILIN
1791,170,5,75.0,35.0,64000.0,21244.0,90128.0,0.0,20/12/2019 ,CILILIN
1792,170,5,75.0,35.0,64000.0,21244.0,41845.0,0.0,20/12/2019 ,CILILIN
1793,170,5,50.0,20.0,64000.0,10000.0,20128.0,0.0,20/12/2019 ,CILILIN
1794,170,5,60.0,35.0,48000.0,21685.0,45900.0,0.0,30/09/2019 ,CILILIN
1795,170,5,232.0,35.0,48000.0,29941.0,121360.0,0.0,30/09/2019 ,CILILIN
1796,170,5,385.0,35.0,48000.0,37285.0,31104.0,0.0,30/09/2019 ,CILILIN
1797,170,5,250.0,0.0,48000.0,10800.0,18036.0,0.0,20/12/2019 ,CILILIN
1798,170,5,200.0,35.0,48000.0,28405.0,52299.0,0.0,20/12/2019 ,CILILIN
1799,170,5,313.0,0.0,48000.0,15024.0,121729.0,0.0,20/12/2019 ,CILILIN
1800,170,5,110.0,0.0,48000.0,10000.0,19188.0,0.0,20/12/2019 ,CILILIN
1801,170,5,350.0,25.0,48000.0,24637.0,111668.0,0.0,20/12/2019 ,CILILIN
1802,170,5,500.0,0.0,48000.0,21600.0,42560.0,0.0,20/12/2019 ,CILILIN
1803,170,5,100.0,0.0,48000.0,10000.0,73710.0,0.0,20/12/2019 ,CILILIN
1804,170,5,212.0,40.0,48000.0,33096.0,73710.0,0.0,20/12/2019 ,CILILIN
1805,340,12,600.0,0.0,36000.0,19440.0,29052.0,0.0,20/12/2019 ,CIPEUNDEUY
1806,340,8,667.0,0.0,36000.0,24012.0,24620.0,0.0,20/12/2019 ,CIPEUNDEUY
1807,320,7,818.0,0.0,537000.0,395339.0,12636.0,0.0,20/12/2020 ,PADALARANG
