Luas Bumi SPPT,Luas Bangunan SPPT,NJOP_BUMI,PPB yang harus dibayar,SPPT yang dibayar,Denda SPPT
"400.0,35.0,700000.0,22500.0,50349.0,16329.0"
"400.0,0.0,0.0,10800.0,62596.0,17236.0"
"600.0,0.0,0.0,16200.0,45360.0,0.0"
"1600.0,0.0,0.0,43200.0,30606.0,9926.0"
"300.0,0.0,0.0,6000.0,42023.0,13629.0"
"200.0,35.0,429000.0,9015.0,517171.0,167731.0"
"151.0,0.0,0.0,4077.0,26545.0,2413.0"
"151.0,0.0,0.0,4077.0,62304.0,5664.0"
"151.0,0.0,0.0,4077.0,33560.0,10884.0"
"750.0,0.0,0.0,5000.0,47068.0,0.0"
"574.0,0.0,0.0,11480.0,210000.0,0.0"
"380.0,0.0,0.0,2000.0,76418.0,0.0"
"614.0,0.0,0.0,2000.0,121667.0,13035.0"
"307.0,0.0,0.0,4298.0,182368.0,19539.0"
"483.0,0.0,0.0,2000.0,5400.0,0.0"
"400.0,54.0,823000.0,42442.0,38400.0,0.0"
"1712.0,51.0,823000.0,66213.0,7132.0,0.0"
"600.0,35.0,700000.0,26500.0,3906.0,0.0"
"400.0,0.0,0.0,8000.0,2240.0,0.0"
"316.0,35.0,429000.0,11335.0,2000.0,0.0"
"174.0,91.0,968000.0,84352.0,4200.0,0.0"
"854.0,25.0,429000.0,31469.0,8400.0,0.0"
"906.0,0.0,0.0,144960.0,2450.0,0.0"
"1000.0,0.0,0.0,27000.0,9212.0,0.0"
"500.0,0.0,0.0,10000.0,9870.0,0.0"
"1200.0,0.0,0.0,32400.0,2000.0,0.0"
"820.0,0.0,0.0,11480.0,3954.0,0.0"
"400.0,0.0,0.0,5600.0,2520.0,0.0"
"550.0,0.0,0.0,7700.0,2520.0,0.0"
"458.0,0.0,0.0,6412.0,2520.0,0.0"
"458.0,0.0,0.0,6412.0,2520.0,0.0"
"450.0,0.0,0.0,6300.0,10200.0,0.0"
"150.0,0.0,0.0,2100.0,2800.0,0.0"
"300.0,0.0,0.0,4200.0,7000.0,0.0"
"150.0,0.0,0.0,2100.0,2590.0,0.0"
"150.0,0.0,0.0,2100.0,2240.0,0.0"
"225.0,0.0,0.0,3150.0,2000.0,0.0"
"315.0,0.0,0.0,4410.0,2800.0,0.0"
"465.0,0.0,0.0,6510.0,16800.0,0.0"
"675.0,0.0,0.0,9450.0,16800.0,0.0"
"1000.0,0.0,0.0,36000.0,4200.0,0.0"
"500.0,0.0,0.0,18000.0,12040.0,0.0"
"2000.0,0.0,0.0,72000.0,10500.0,0.0"
"1000.0,0.0,0.0,36000.0,3360.0,0.0"
"500.0,0.0,0.0,18000.0,2800.0,0.0"
"500.0,0.0,0.0,18000.0,6090.0,0.0"
"500.0,0.0,0.0,18000.0,2000.0,0.0"
"500.0,0.0,0.0,18000.0,10800.0,0.0"
"274.0,0.0,0.0,2740.0,31700.0,0.0"
"8375.0,0.0,0.0,686750.0,31630.0,0.0"
"140.0,0.0,0.0,11480.0,3500.0,1135.0"
"140.0,0.0,0.0,11480.0,3500.0,1135.0"
"60.0,60.0,335000.0,60636.0,101870.0,0.0"
"800.0,42.0,36000.0,53366.0,16659.0,0.0"
"1172.0,0.0,36000.0,42192.0,127171.0,29347.0"
"1000.0,0.0,36000.0,32400.0,159134.0,0.0"
"1200.0,0.0,36000.0,38880.0,3916.0,1270.0"
"60.0,21.0,1274000.0,91640.0,3916.0,1270.0"
"2103.0,0.0,335000.0,704505.0,3916.0,1270.0"
"220.0,75.0,103000.0,92394.0,3916.0,1270.0"
"420.0,85.0,1862000.0,874040.0,3916.0,1270.0"
"60.0,29.0,1274000.0,101240.0,3916.0,1270.0"
"60.0,29.0,1274000.0,110404.0,12960.0,0.0"
"2185.0,0.0,614000.0,2683180.0,74520.0,0.0"
"81.0,36.0,1573000.0,183401.0,16640.0,0.0"
"60.0,21.0,2176000.0,87456.0,27000.0,0.0"
"72.0,36.0,2176000.0,189872.0,26190.0,0.0"
"60.0,29.0,1274000.0,101240.0,27000.0,0.0"
"360.0,0.0,4605000.0,3315600.0,88192.0,0.0"
"85.0,40.0,128000.0,10000.0,10197.0,3307.0"
"126.0,80.0,464000.0,152770.0,20394.0,6614.0"
"400.0,0.0,36000.0,14400.0,20394.0,6614.0"
"20482.0,0.0,48000.0,973136.0,28552.0,9260.0"
"70.0,0.0,285000.0,17955.0,31611.0,10252.0"
"26.0,26.0,394000.0,35694.0,4736.0,1536.0"
"250.0,0.0,14000.0,10000.0,6630.0,2150.0"
"450.0,0.0,10000.0,10000.0,20480.0,0.0"
"100.0,20.0,36000.0,10000.0,159236.0,0.0"
"200.0,0.0,27000.0,10000.0,111000.0,36000.0"
"365.0,120.0,128000.0,196776.0,111000.0,36000.0"
"4100.0,0.0,10000.0,41000.0,111000.0,36000.0"
"1470.0,0.0,20000.0,29400.0,222000.0,72000.0"
"88.0,35.0,394000.0,48129.0,114960.0,0.0"
"95.0,29.0,2176000.0,208368.0,159920.0,0.0"
"360.0,0.0,4155000.0,1944540.0,119178.0,0.0"
"354.0,0.0,4155000.0,1912131.0,10000.0,0.0"
"462.0,0.0,4155000.0,3839220.0,300000.0,0.0"
"638.0,0.0,4155000.0,3446157.0,12856.0,4169.0"
"648.0,0.0,4155000.0,5384880.0,12856.0,4169.0"
"722.0,0.0,4155000.0,5999820.0,20514.0,6653.0"
"505.0,0.0,4155000.0,2727757.0,22216.0,7205.0"
"669.0,0.0,4155000.0,3613603.0,37814.0,12264.0"
"701.0,0.0,4155000.0,3786451.0,37814.0,12264.0"
"738.0,0.0,4155000.0,3986307.0,10000.0,0.0"
"443.0,0.0,4155000.0,2392864.0,72900.0,0.0"
"357.0,0.0,4155000.0,1928335.0,25920.0,0.0"
"108.0,0.0,702000.0,75816.0,57480.0,0.0"
"108.0,0.0,702000.0,75816.0,32400.0,0.0"
"108.0,0.0,702000.0,75816.0,10800.0,0.0"
"126.0,0.0,702000.0,88452.0,40100.0,0.0"
"108.0,0.0,702000.0,75816.0,10800.0,0.0"
"108.0,0.0,702000.0,75816.0,12528.0,0.0"
"108.0,36.0,702000.0,130392.0,92528.0,0.0"
"72.0,36.0,702000.0,63072.0,98528.0,0.0"
"121.0,0.0,702000.0,84942.0,86528.0,0.0"
"114.0,0.0,702000.0,80028.0,12528.0,0.0"
"60.0,31.0,702000.0,53470.0,30456.0,0.0"
"60.0,31.0,702000.0,79116.0,57688.0,0.0"
"60.0,31.0,702000.0,53470.0,19197.0,0.0"
"95.0,0.0,702000.0,66690.0,22356.0,0.0"
"60.0,31.0,702000.0,89116.0,10000.0,0.0"
"72.0,36.0,702000.0,57072.0,45216.0,0.0"
"72.0,36.0,702000.0,57072.0,10000.0,0.0"
"147.0,0.0,702000.0,103194.0,57184.0,0.0"
"60.0,31.0,702000.0,88943.0,28692.0,0.0"
"60.0,31.0,702000.0,88943.0,22572.0,0.0"
"60.0,31.0,702000.0,88943.0,27316.0,0.0"
"60.0,31.0,702000.0,53366.0,10980.0,0.0"
"60.0,31.0,702000.0,53366.0,10980.0,0.0"
"60.0,31.0,702000.0,88943.0,53348.0,0.0"
"72.0,36.0,702000.0,105120.0,34020.0,0.0"
"72.0,36.0,702000.0,63072.0,33410.0,0.0"
"72.0,36.0,702000.0,63072.0,10000.0,0.0"
"72.0,36.0,702000.0,105120.0,10000.0,0.0"
"72.0,36.0,702000.0,63072.0,94000.0,0.0"
"72.0,36.0,702000.0,105120.0,10332.0,0.0"
"72.0,36.0,702000.0,63072.0,23220.0,0.0"
"114.0,36.0,702000.0,80762.0,14400.0,0.0"
"102.0,36.0,702000.0,69708.0,10000.0,0.0"
"114.0,36.0,702000.0,134604.0,10000.0,0.0"
"72.0,36.0,702000.0,105120.0,15660.0,0.0"
"72.0,36.0,702000.0,105120.0,10000.0,0.0"
"72.0,36.0,702000.0,63072.0,10800.0,0.0"
"72.0,36.0,702000.0,105120.0,10000.0,0.0"
"107.0,36.0,702000.0,129690.0,14310.0,0.0"
"72.0,36.0,702000.0,63072.0,73300.0,0.0"
"108.0,36.0,702000.0,120392.0,10000.0,0.0"
"72.0,36.0,702000.0,105120.0,10000.0,0.0"
"72.0,36.0,702000.0,105120.0,52944.0,0.0"
"72.0,36.0,702000.0,105120.0,51744.0,0.0"
"72.0,36.0,702000.0,105120.0,19200.0,0.0"
"72.0,36.0,702000.0,63072.0,51984.0,0.0"
"96.0,36.0,702000.0,73181.0,52944.0,0.0"
"87.0,22.0,702000.0,84426.0,47605.0,0.0"
"87.0,22.0,702000.0,56656.0,74350.0,0.0"
"60.0,22.0,702000.0,45283.0,10000.0,0.0"
"72.0,36.0,702000.0,105120.0,92123.0,0.0"
"60.0,22.0,702000.0,45283.0,52230.0,0.0"
"72.0,36.0,702000.0,105120.0,21600.0,0.0"
"60.0,22.0,702000.0,45283.0,21600.0,0.0"
"60.0,22.0,702000.0,65472.0,18000.0,0.0"
"60.0,22.0,702000.0,75472.0,11160.0,0.0"
"87.0,22.0,702000.0,56656.0,92160.0,0.0"
"73.0,36.0,702000.0,63493.0,20100.0,0.0"
"72.0,36.0,702000.0,105120.0,10800.0,0.0"
"72.0,36.0,702000.0,105120.0,58304.0,0.0"
"60.0,22.0,702000.0,45283.0,16000.0,0.0"
"60.0,22.0,702000.0,45283.0,14400.0,0.0"
"60.0,22.0,702000.0,75472.0,10000.0,0.0"
"72.0,36.0,702000.0,63072.0,24000.0,0.0"
"72.0,36.0,702000.0,95120.0,10000.0,0.0"
"72.0,36.0,702000.0,95120.0,12000.0,0.0"
"72.0,36.0,702000.0,105120.0,44080.0,0.0"
"72.0,36.0,702000.0,105120.0,98280.0,0.0"
"72.0,36.0,702000.0,63072.0,78920.0,0.0"
"72.0,36.0,702000.0,105120.0,28800.0,0.0"
"72.0,36.0,702000.0,63072.0,50920.0,0.0"
"72.0,36.0,702000.0,105120.0,10000.0,0.0"
"72.0,36.0,702000.0,105120.0,10000.0,0.0"
"72.0,36.0,702000.0,63072.0,10000.0,0.0"
"72.0,36.0,702000.0,95120.0,10800.0,0.0"
"72.0,36.0,702000.0,63072.0,19344.0,0.0"
"97.0,36.0,702000.0,67602.0,30325.0,0.0"
"72.0,36.0,702000.0,105120.0,61812.0,0.0"
"72.0,36.0,702000.0,63072.0,163794.0,53122.0"
"60.0,31.0,702000.0,88943.0,183922.0,59650.0"
"60.0,22.0,702000.0,75472.0,230216.0,74664.0"
"60.0,22.0,702000.0,75472.0,230216.0,74664.0"
"72.0,36.0,702000.0,105120.0,230216.0,74664.0"
"210.0,110.0,4605000.0,1558765.0,192884.0,37332.0"
"126.0,0.0,464000.0,58464.0,353072.0,0.0"
"84.0,36.0,702000.0,114956.0,187740.0,0.0"
"99.0,36.0,702000.0,75292.0,162779.0,0.0"
"60.0,36.0,702000.0,98108.0,16000.0,0.0"
"60.0,36.0,702000.0,98108.0,199500.0,0.0"
"60.0,36.0,702000.0,98108.0,107870.0,0.0"
"60.0,36.0,702000.0,98108.0,14310.0,0.0"
"60.0,36.0,702000.0,58865.0,10800.0,0.0"
"60.0,36.0,702000.0,58865.0,6008.0,1948.0"
"61.0,36.0,702000.0,59286.0,14483.0,4697.0"
"61.0,36.0,702000.0,59286.0,17893.0,5803.0"
"280.0,0.0,285000.0,71820.0,17893.0,5803.0"
"75.0,35.0,82000.0,59210.0,17893.0,5803.0"
"1080.0,0.0,36000.0,38880.0,19198.0,6226.0"
"1140.0,0.0,36000.0,41040.0,19459.0,6311.0"
"1200.0,0.0,36000.0,43200.0,27308.0,8856.0"
"1676.0,0.0,27000.0,40727.0,27308.0,8856.0"
"160.0,0.0,82000.0,13120.0,27308.0,8856.0"
"3454.0,0.0,10000.0,31086.0,27308.0,8856.0"
"1440.0,0.0,20000.0,25920.0,21388.0,6936.0"
"312.0,0.0,36000.0,10109.0,10000.0,0.0"
"6830.0,0.0,200000.0,2458800.0,10000.0,0.0"
"406.0,0.0,160000.0,58464.0,17290.0,0.0"
"1565.0,0.0,27000.0,38029.0,13410.0,0.0"
"1068.0,0.0,36000.0,34603.0,11200.0,0.0"
"4870.0,0.0,36000.0,157788.0,10000.0,0.0"
"600.0,0.0,36000.0,21600.0,49728.0,16128.0"
"300.0,0.0,27000.0,10000.0,44352.0,10752.0"
"400.0,0.0,48000.0,17280.0,37476.0,734.0"
"400.0,0.0,48000.0,19200.0,120064.0,0.0"
"1200.0,0.0,48000.0,51840.0,118272.0,0.0"
"400.0,0.0,48000.0,19200.0,16000.0,0.0"
"1120.0,0.0,48000.0,53760.0,36920.0,0.0"
"500.0,0.0,48000.0,21600.0,11752.0,0.0"
"780.0,0.0,48000.0,33696.0,47809.0,15505.0"
"750.0,0.0,48000.0,36000.0,53000.0,0.0"
"3150.0,0.0,48000.0,136080.0,6349.0,2059.0"
"970.0,0.0,48000.0,41904.0,6349.0,2059.0"
"1870.0,0.0,27000.0,50490.0,6349.0,2059.0"
"1500.0,0.0,48000.0,64800.0,6349.0,2059.0"
"960.0,0.0,48000.0,46080.0,8880.0,2880.0"
"1550.0,0.0,48000.0,74400.0,8760.0,2760.0"
"1300.0,0.0,48000.0,62400.0,2280.0,280.0"
"800.0,0.0,48000.0,38400.0,10000.0,0.0"
"700.0,0.0,48000.0,33600.0,83756.0,0.0"
"960.0,0.0,48000.0,46080.0,312146.0,0.0"
"800.0,0.0,36000.0,28800.0,206018.0,0.0"
"200.0,35.0,82000.0,45205.0,206018.0,0.0"
"200.0,35.0,82000.0,45205.0,206018.0,0.0"
"200.0,0.0,27000.0,10000.0,62109.0,0.0"
"400.0,0.0,36000.0,14400.0,44973.0,0.0"
"600.0,0.0,36000.0,21600.0,39119.0,0.0"
"400.0,0.0,36000.0,14400.0,43313.0,0.0"
"400.0,0.0,36000.0,14400.0,36424.0,0.0"
"600.0,0.0,36000.0,21600.0,50731.0,0.0"
"400.0,0.0,36000.0,14400.0,10000.0,0.0"
"100.0,0.0,48000.0,10000.0,146600.0,0.0"
"360.0,35.0,82000.0,48325.0,10000.0,0.0"
"250.0,0.0,82000.0,20500.0,81840.0,0.0"
"280.0,0.0,36000.0,10000.0,40080.0,0.0"
"832.0,0.0,36000.0,29952.0,10000.0,0.0"
"832.0,0.0,36000.0,29952.0,30048.0,0.0"
"236.0,0.0,36000.0,10000.0,44208.0,0.0"
"236.0,0.0,36000.0,10000.0,13152.0,0.0"
"236.0,0.0,36000.0,10000.0,41328.0,0.0"
"400.0,35.0,48000.0,51200.0,17232.0,0.0"
"400.0,35.0,48000.0,51200.0,196608.0,0.0"
"735.0,0.0,36000.0,23814.0,20928.0,0.0"
"735.0,0.0,36000.0,23814.0,180096.0,0.0"
"735.0,0.0,36000.0,26460.0,22176.0,0.0"
"420.0,0.0,27000.0,11340.0,18720.0,0.0"
"1600.0,0.0,36000.0,51840.0,47088.0,0.0"
"455.0,0.0,27000.0,12285.0,25008.0,0.0"
"325.0,0.0,27000.0,10000.0,23232.0,0.0"
"1000.0,0.0,464000.0,417600.0,47376.0,0.0"
"140.0,0.0,103000.0,12978.0,56352.0,0.0"
"800.0,0.0,27000.0,19440.0,37392.0,0.0"
"1000.0,0.0,27000.0,27000.0,108144.0,0.0"
"448.0,0.0,48000.0,21504.0,25529.0,0.0"
"500.0,0.0,243000.0,109350.0,98746.0,0.0"
"160.0,24.0,48000.0,41672.0,108000.0,0.0"
"151.0,100.0,335000.0,192185.0,50132.0,0.0"
"480.0,0.0,36000.0,17280.0,62026.0,0.0"
"1199.0,0.0,14000.0,16786.0,35846.0,0.0"
"200.0,0.0,36000.0,10000.0,33538.0,0.0"
"200.0,0.0,14000.0,10000.0,62502.0,0.0"
"98.0,35.0,128000.0,36424.0,66037.0,0.0"
"210.0,0.0,128000.0,24192.0,76834.0,0.0"
"400.0,0.0,36000.0,12960.0,12628.0,0.0"
"210.0,48.0,82000.0,79988.0,30042.0,0.0"
"84.0,0.0,103000.0,10000.0,31843.0,0.0"
"280.0,0.0,243000.0,68040.0,60054.0,0.0"
"224.0,0.0,243000.0,54432.0,46260.0,0.0"
"840.0,0.0,103000.0,86520.0,31764.0,0.0"
"280.0,0.0,160000.0,44800.0,60558.0,0.0"
"70.0,0.0,243000.0,15309.0,46436.0,0.0"
"500.0,0.0,243000.0,109350.0,11480.0,0.0"
"2450.0,0.0,243000.0,595350.0,12956.0,0.0"
"126.0,40.0,160000.0,70800.0,29438.0,0.0"
"27.0,27.0,82000.0,33146.0,46002.0,0.0"
"78.0,50.0,82000.0,72196.0,89708.0,0.0"
"305.0,30.0,103000.0,60205.0,162278.0,0.0"
"150.0,0.0,36000.0,10000.0,55268.0,0.0"
"210.0,0.0,128000.0,26880.0,76096.0,0.0"
"210.0,0.0,128000.0,24192.0,44936.0,0.0"
"168.0,0.0,128000.0,21504.0,22400.0,0.0"
"273.0,0.0,128000.0,34944.0,47424.0,0.0"
"210.0,105.0,128000.0,188410.0,47488.0,0.0"
"168.0,0.0,128000.0,21504.0,14720.0,0.0"
"140.0,60.0,128000.0,117900.0,15360.0,0.0"
"3080.0,0.0,20000.0,61600.0,15680.0,0.0"
"60.0,0.0,285000.0,17100.0,27765.0,0.0"
"770.0,0.0,285000.0,197505.0,22400.0,0.0"
"195.0,35.0,285000.0,71509.0,33269.0,0.0"
"155.0,140.0,285000.0,261715.0,10000.0,0.0"
"84.0,48.0,285000.0,71540.0,18420.0,0.0"
"75.0,0.0,128000.0,10000.0,23680.0,0.0"
"168.0,70.0,285000.0,121880.0,21760.0,0.0"
"70.0,0.0,128000.0,10000.0,44146.0,0.0"
"70.0,47.0,128000.0,85111.0,25600.0,0.0"
"70.0,50.0,128000.0,53064.0,61882.0,0.0"
"112.0,60.0,1032000.0,196544.0,10000.0,0.0"
"90.0,40.0,3745000.0,251998.0,40842.0,0.0"
"112.0,112.0,3745000.0,426296.0,45642.0,0.0"
"143.0,73.0,3745000.0,686135.0,23925.0,0.0"
"180.0,70.0,3745000.0,531765.0,34084.0,0.0"
"120.0,60.0,3745000.0,357097.0,14140.0,0.0"
"120.0,60.0,3745000.0,357097.0,10000.0,0.0"
"120.0,60.0,3745000.0,357097.0,10000.0,0.0"
"120.0,60.0,3745000.0,357097.0,54400.0,0.0"
"147.0,60.0,3745000.0,422822.0,26485.0,0.0"
"146.0,60.0,3745000.0,420387.0,25205.0,0.0"
"90.0,65.0,394000.0,124000.0,20174.0,0.0"
"56.0,40.0,394000.0,70064.0,31605.0,0.0"
"35.0,30.0,160000.0,31600.0,42496.0,0.0"
"256.0,0.0,160000.0,40960.0,87616.0,0.0"
"70.0,60.0,335000.0,93969.0,18176.0,0.0"
"492.0,50.0,394000.0,259648.0,22976.0,0.0"
"140.0,0.0,103000.0,12978.0,34048.0,0.0"
"1190.0,100.0,103000.0,266283.0,52362.0,0.0"
"72.0,40.0,5625000.0,296166.0,103200.0,0.0"
"102.0,128.0,5625000.0,525443.0,78986.0,0.0"
"102.0,128.0,5625000.0,518943.0,24480.0,0.0"
"102.0,128.0,5625000.0,525443.0,10000.0,0.0"
"102.0,128.0,5625000.0,518943.0,11648.0,0.0"
"102.0,127.0,5625000.0,524252.0,10000.0,0.0"
"230.0,339.0,5625000.0,2825712.0,24192.0,0.0"
"105.0,127.0,5625000.0,823416.0,27008.0,0.0"
"105.0,127.0,5625000.0,823416.0,10000.0,0.0"
"105.0,127.0,5625000.0,528720.0,10000.0,0.0"
"105.0,127.0,5625000.0,528720.0,43456.0,0.0"
"105.0,127.0,5625000.0,813416.0,27168.0,0.0"
"105.0,127.0,5625000.0,535220.0,17464.0,0.0"
"105.0,127.0,5625000.0,528720.0,10000.0,0.0"
"84.0,49.0,5625000.0,370695.0,10000.0,0.0"
"560.0,332.0,5625000.0,5031520.0,10000.0,0.0"
"560.0,332.0,5625000.0,7740800.0,35640.0,0.0"
"560.0,332.0,5625000.0,5031520.0,35640.0,0.0"
"958.0,346.0,5625000.0,9209925.0,61200.0,0.0"
"560.0,332.0,5625000.0,5031520.0,35280.0,0.0"
"1000.0,346.0,5625000.0,12752400.0,30240.0,0.0"
"560.0,220.0,5625000.0,4711200.0,45000.0,0.0"
"960.0,346.0,5625000.0,7996560.0,84000.0,0.0"
"1000.0,346.0,5625000.0,8289060.0,199550.0,0.0"
"560.0,220.0,5625000.0,4711200.0,249900.0,0.0"
"560.0,220.0,5625000.0,4711200.0,66150.0,0.0"
"559.0,220.0,5625000.0,4703887.0,159975.0,0.0"
"560.0,220.0,5625000.0,4711200.0,51786.0,0.0"
"559.0,220.0,5625000.0,4703887.0,56700.0,0.0"
"560.0,220.0,5625000.0,4711200.0,194361.0,63036.0"
"560.0,220.0,5625000.0,4711200.0,301920.0,97920.0"
"560.0,220.0,5625000.0,7248000.0,377400.0,122400.0"
"560.0,332.0,5625000.0,5031520.0,377400.0,122400.0"
"560.0,220.0,5625000.0,7248000.0,316200.0,61200.0"
"560.0,332.0,5625000.0,5031520.0,309825.0,0.0"
"560.0,220.0,5625000.0,4711200.0,21280.0,0.0"
"560.0,332.0,5625000.0,5031520.0,10000.0,0.0"
"560.0,332.0,5625000.0,7760800.0,23072.0,0.0"
"560.0,332.0,5625000.0,5044520.0,12960.0,0.0"
"560.0,220.0,5625000.0,7248000.0,28864.0,0.0"
"1130.0,349.0,5625000.0,14228100.0,80031.0,0.0"
"560.0,220.0,5625000.0,4711200.0,10197.0,0.0"
"560.0,332.0,5625000.0,5031520.0,10000.0,0.0"
"860.0,343.0,5625000.0,7256730.0,10000.0,0.0"
"560.0,332.0,5625000.0,5044520.0,22400.0,0.0"
"560.0,220.0,5625000.0,7248000.0,393238.0,0.0"
"560.0,332.0,5625000.0,5031520.0,254234.0,82454.0"
"560.0,0.0,103000.0,51912.0,407964.0,132312.0"
"715.0,0.0,128000.0,91520.0,407964.0,132312.0"
"1900.0,0.0,335000.0,636500.0,740704.0,240228.0"
"70.0,20.0,243000.0,33597.0,258000.0,0.0"
"140.0,20.0,243000.0,54340.0,17782.0,5767.0"
"140.0,20.0,243000.0,48906.0,17782.0,5767.0"
"98.0,0.0,243000.0,21433.0,17782.0,5767.0"
"56.0,20.0,243000.0,30535.0,17782.0,5767.0"
"98.0,20.0,243000.0,39721.0,17782.0,5767.0"
"101.0,36.0,802000.0,75347.0,20000.0,0.0"
"90.0,36.0,802000.0,116756.0,35005.0,0.0"
"165.0,105.0,802000.0,188877.0,10000.0,0.0"
"282.0,260.0,802000.0,472898.0,10000.0,0.0"
"136.0,54.0,802000.0,108562.0,10000.0,0.0"
"135.0,54.0,614000.0,92852.0,10000.0,0.0"
"221.0,54.0,614000.0,207558.0,10000.0,0.0"
"128.0,54.0,802000.0,104712.0,11980.0,0.0"
"143.0,54.0,614000.0,159666.0,10000.0,0.0"
"155.0,45.0,802000.0,109518.0,65014.0,0.0"
"160.0,45.0,614000.0,93876.0,10000.0,0.0"
"175.0,0.0,802000.0,84210.0,24500.0,0.0"
"150.0,70.0,802000.0,143166.0,13000.0,0.0"
"90.0,36.0,614000.0,59902.0,10000.0,0.0"
"150.0,0.0,802000.0,72180.0,13000.0,0.0"
"150.0,0.0,802000.0,120300.0,36000.0,0.0"
"149.0,70.0,614000.0,125878.0,10000.0,0.0"
"90.0,36.0,614000.0,99836.0,23180.0,0.0"
"90.0,36.0,614000.0,99836.0,22855.0,0.0"
"71.0,22.0,614000.0,66946.0,10000.0,0.0"
"61.0,22.0,802000.0,72274.0,10000.0,0.0"
"69.0,22.0,614000.0,39431.0,11000.0,0.0"
"99.0,22.0,614000.0,84138.0,17800.0,0.0"
"94.0,36.0,802000.0,119964.0,10000.0,0.0"
"104.0,36.0,802000.0,76790.0,16000.0,0.0"
"90.0,36.0,802000.0,116756.0,16700.0,0.0"
"89.0,36.0,802000.0,69572.0,16000.0,0.0"
"94.0,36.0,802000.0,71978.0,10000.0,0.0"
"95.0,36.0,802000.0,72460.0,10000.0,0.0"
"106.0,36.0,614000.0,109660.0,10000.0,0.0"
"156.0,45.0,802000.0,183332.0,12000.0,0.0"
"156.0,45.0,802000.0,183332.0,10000.0,0.0"
"160.0,45.0,802000.0,186540.0,10000.0,0.0"
"204.0,45.0,802000.0,133097.0,97804.0,0.0"
"214.0,0.0,802000.0,102977.0,10000.0,0.0"
"230.0,45.0,802000.0,145608.0,12000.0,0.0"
"245.0,45.0,802000.0,152826.0,20000.0,0.0"
"144.0,45.0,802000.0,173708.0,10000.0,0.0"
"82.0,22.0,802000.0,53470.0,10000.0,0.0"
"62.0,27.0,614000.0,69000.0,16920.0,0.0"
"138.0,54.0,802000.0,182540.0,10000.0,0.0"
"182.0,54.0,802000.0,217828.0,20500.0,0.0"
"90.0,36.0,802000.0,70054.0,28000.0,0.0"
"90.0,36.0,802000.0,116756.0,20000.0,0.0"
"89.0,36.0,802000.0,115954.0,12000.0,0.0"
"60.0,22.0,614000.0,60192.0,10000.0,0.0"
"62.0,22.0,802000.0,73076.0,19910.0,0.0"
"189.0,54.0,802000.0,206378.0,10000.0,0.0"
"54.0,22.0,802000.0,59708.0,10000.0,0.0"
"93.0,29.0,802000.0,99386.0,21505.0,0.0"
"85.0,29.0,802000.0,102134.0,10000.0,0.0"
"100.0,36.0,802000.0,74866.0,10000.0,0.0"
"102.0,36.0,802000.0,75828.0,12960.0,0.0"
"185.0,0.0,802000.0,89022.0,37015.0,0.0"
"103.0,0.0,802000.0,49564.0,40097.0,0.0"
"101.0,36.0,802000.0,68521.0,10000.0,0.0"
"101.0,22.0,802000.0,62612.0,10000.0,0.0"
"170.0,36.0,802000.0,108550.0,30920.0,0.0"
"102.0,0.0,802000.0,49082.0,16000.0,0.0"
"103.0,36.0,802000.0,82309.0,38097.0,0.0"
"120.0,22.0,802000.0,71755.0,10000.0,0.0"
"60.0,22.0,802000.0,42883.0,10000.0,0.0"
"60.0,22.0,802000.0,42883.0,10000.0,0.0"
"60.0,22.0,802000.0,42883.0,10000.0,0.0"
"79.0,22.0,802000.0,47855.0,16000.0,0.0"
"79.0,22.0,802000.0,52026.0,12000.0,0.0"
"120.0,36.0,614000.0,118256.0,10000.0,0.0"
"120.0,45.0,614000.0,131900.0,12000.0,0.0"
"119.0,45.0,614000.0,131286.0,10000.0,0.0"
"150.0,45.0,614000.0,90192.0,10000.0,0.0"
"90.0,36.0,802000.0,70054.0,28600.0,0.0"
"90.0,36.0,614000.0,99836.0,26805.0,0.0"
"90.0,36.0,614000.0,59902.0,40805.0,0.0"
"90.0,36.0,614000.0,99836.0,10000.0,0.0"
"90.0,36.0,614000.0,59902.0,10000.0,0.0"
"90.0,36.0,614000.0,99836.0,13560.0,0.0"
"97.0,36.0,614000.0,62480.0,61815.0,0.0"
"90.0,36.0,614000.0,99836.0,25640.0,0.0"
"90.0,36.0,614000.0,59902.0,39498.0,12810.0"
"90.0,36.0,614000.0,59902.0,35046.0,11366.0"
"97.0,36.0,614000.0,104134.0,35046.0,11366.0"
"112.0,36.0,614000.0,68006.0,26166.0,8486.0"
"121.0,45.0,614000.0,132514.0,26166.0,8486.0"
"120.0,45.0,614000.0,79140.0,14145.0,4587.0"
"120.0,45.0,614000.0,131900.0,15323.0,4969.0"
"120.0,45.0,614000.0,131900.0,26900.0,8724.0"
"96.0,30.0,802000.0,67483.0,22538.0,4362.0"
"60.0,27.0,802000.0,79052.0,29252.0,0.0"
"62.0,30.0,614000.0,44129.0,10000.0,0.0"
"60.0,60.0,614000.0,70680.0,68491.0,0.0"
"60.0,30.0,802000.0,83600.0,45744.0,0.0"
"60.0,30.0,802000.0,50160.0,14524.0,0.0"
"60.0,22.0,614000.0,36115.0,12787.0,4147.0"
"60.0,22.0,802000.0,42883.0,121352.0,0.0"
"96.0,22.0,614000.0,82296.0,163200.0,0.0"
"60.0,22.0,614000.0,36115.0,154546.0,0.0"
